狗男女天天画画	有一对男女，带着一条狗，请了一个虽贫穷但技艺高超的画家给他们作画，画家画好了，给画取了个名字——狗男女，然后带着1亿元，并开着辆保时捷卡宴走了。	19-08-30 10:28 来自内涵段子
家庭爆笑剧,把你笑岔气	1、一哥们和同事打赌赢了一盒TT，晚上刚回自己房间，他老爸兴奋的说：“媳妇！咱家这傻小子开窍了，我在他外衣兜里看见套了！ ”　　老妈：“咦？老家	19-08-30 10:27 来自内涵段子
儿子惨了	一天有一对夫妻想那个，他爸就让儿子去放羊和牛。　　儿子没去，在门缝看见他爸摸着他妈下面说“青青河边草”　　他妈摸着他爸下面说“弹跳如干&rdquo	19-08-30 10:27 来自内涵段子
爆糗笑段,有损有尴尬	1、工作上一同事，平时总脖子上挂一个黑色的绳儿，绳上面拴一把铜钥匙，也不知道是家门钥匙还是什么，反正看他这么挂着也有四五年了。　　有一天忽然发现他脖子上的绳	19-08-30 10:27 来自内涵段子
孩子和我没关系	男：喂？女：喂，我想告诉你我怀孕了！?男：我们已经分手一年零5个月了，你肚子里的孩子和我没一毛钱关系！?女：我知道，我只是想告诉你，不孕不育的那个人是你！	19-08-30 10:27 来自内涵段子
光棍自我安慰	光棍汉想到自己没媳妇，便自我安慰：不是我找不到，是我岳母大人流产了！	19-08-30 10:26 来自内涵段子
愚人冷幽默,无知才会愚昧	有个傻媳妇，没见过镜子，在外做生意的丈夫回来给她带了一个。她拿过镜子一看，大惊，然后哭哭啼啼的回娘家去了。傻媳妇拿着镜子对妈妈说：“看，我男人变心了，	19-08-30 10:26 来自内涵段子
辣侃男女,你中枪了木有？	1、在追逃犯的时侯Pol.ice舔了一口地面说：脚印还是很新鲜。　　2、将军，我认为敌人搭云梯攻城时可以把城墙推倒，这样他们就没位置放梯子了。　　3、刘孬一不小心拨打	19-08-30 10:26 来自内涵段子
精神病的逻辑思维	某精神病院大夫准备与一位即将出院的精神病人谈一谈,以确认该病人是否已经完全康复.　　大夫：你出院以后准备干些什么呢？　　病人：拿石头把你们医院的窗户玻璃全部打	19-08-30 10:26 来自内涵段子
和别人男人在床上的感觉~~!!(	我终于有了一个不是我老公的男人！那晚，他折腾了足足一个小时,终于倦极　　而眠。我却怎么也睡不着了,时针指在两点上,是热情之后最难熬的深夜。我扭亮台　　灯,在柔和	19-08-30 10:25 来自内涵段子
金婚的理由	一对恩爱甚笃的夫妇正庆祝他们的金婚日。看热闹的中年邻居问老先生说：“为什么你们可以维持五十年幸福美好的婚姻，打从我出生起，就未曾听过你们吵架的声音，难	19-08-30 10:25 来自内涵段子
女人是非常好奇的动物	女人是非常好奇的动物。而男人要是没有妥善地回答她们的问题　　，可能一场世界大战就爆发了。在这提供你五个难题的答案：　　1.你在想什麽？　　2.你爱我吗？　　3.我	19-08-30 10:25 来自内涵段子
买苹果	有一天，书桓和依萍逛街，经过一水果摊儿，女摊主向他们打招呼，说："先生小姐买苹果吧，新上市的苹果！"依萍瞅了苹果一眼，立刻惊奇地叫道："哇！好大好红好漂亮的苹	19-08-30 10:24 来自内涵段子
女友发给我的短信	现在下班了吗？你这段时间忙坏了吧。要注意休息，不要太累。比如不看这条短信。　　［早知道你这么说，我就不从床上爬起来了。倒霉。］	19-08-30 10:24 来自内涵段子
极品:婚前婚后的大师级领悟.	经济：　　婚前：钱算什么，爱是第一位的。　　婚后：什么是爱？给你钱就是爱，不给钱就不是。　　婚前：爱情第一，态度决定一切。　　婚后：金钱第一，责任感决定一切	19-08-30 10:24 来自内涵段子
看看婚后男人们的生活~~哈~	晚上，夫妻俩在看世界杯。老公突然来一句，哪天我们也这样，看球赛时进几个球就嘿咻几次。女用不屑的语气回了句：那我们去看nba吧！	19-08-30 10:23 来自内涵段子
爆笑:这些人非一般的不着调	一男子应聘，女经理问他有什么特长。男子说：“下身特长”女经理：流氓，下流&hellip;&hellip;男子怒道：谁流氓了，谁下流了，我说我腿长怎么了&hellip;&he	19-08-28 15:45 来自内涵段子
幽默微小说：过得好吗、钓鱼和打小报告	再见面时，她牵着一个三岁左右的孩子。而他的胳膊上却挽着一个年轻漂亮的女孩。“你，过得好吗？”他先开口。“嗯，还好，你呢？”“我，也	19-08-28 15:45 来自内涵段子
打球、酒驾和餐巾裤头等冷幽默	一个人在打高尔夫球，他用力一击，球飞出很远。当他走近球时，发现一女人正要击这个球。他说：“你打的是我的球。”女人：“是我的球。”这个人道	19-08-28 15:45 来自内涵段子
巨冷加恶搞,非常不着调	和mm一起在看破案的电视剧，在真凶即将浮出水面的时候，没了。mm说：“你知道怎样鉴别真凶吗？”我想了想：“那就要证据证明埃”mm：“不对	19-08-28 15:44 来自内涵段子
工作、生活中的开心冷幽默	今天你拿一张“开户申请表”盖章，找领导签字。领导的眼神小波动了一下，签了。你拿回来定眼一看，他写成了：开房申请表。	19-08-28 15:44 来自内涵段子
超笑人的失恋、汤圆、马桶和上帝冷笑话	失恋原因普通青年：因为性格不和；文艺青年：因为我说的话太深奥，女友不懂，怎么说都不懂；2b青年：因为人家老公不同意。	19-08-28 15:43 来自内涵段子
个个爆笑,条条冷人.不着调专场	昨晚做梦，穿越到了古代。家里来了一群江湖好汉，说我要加入他们去闯荡江湖，行侠仗义！刚出家门没多远，我双手抱拳恭敬地对老大说：“大哥，我手机充电器忘带了	19-08-28 15:43 来自内涵段子
假如我离开了你...	假如我离开了：电话、微信、企鹅、都没了，你会怎么办？　　怎么会这么说...　　你别问、你只管回答我。　　我会登网站！　　什&hellip;什么&hellip;登网站？？　　中	19-08-28 15:43 来自内涵段子
超雷的武侠、名著冷笑话	嫦娥偷吃了后羿的药，飞到月亮上去。后羿天天看着月亮上嫦娥的身影，恶向胆边生，于是每天烙一张和月亮一样圆的圆饼，把嫦娥的身姿画在面饼上，满怀仇恨地吃下去&mdas	19-08-28 15:43 来自内涵段子
引经据典冷笑话	小矮人围着王子问：“快说说，公主吃了毒苹果后病倒了，你是怎么救她的。”王子深情看着远方回忆到：“那天，我轻轻的唤着公主的名字，她，没有醒；我	19-08-28 15:42 来自内涵段子
亮点在最后,专毁小清新	他趴在桌子上睡着了，她在他包里翻到了他的日记，这是他暗恋她的第四年了，他在日记本的第一页写到，等把这本日记本写完，他就向她表白。她小心翼翼的把日记放回包里，	19-08-28 15:42 来自内涵段子
冷到有点反应不过来。	妹妹又和隔壁家的狗吵架了，狗叫了句：“汪汪”妹说：“你才傻b”狗又叫：“汪汪汪”妹指着狗说：“喂！你骂我可以啊但是不要骂我	19-08-28 15:41 来自内涵段子
笑聊男女,有吐槽有真理	1、你能看出来女友生气已经很了不起了，不要再试图了解她为什么生气，好好哄她就行。　　女性“新仇旧怨厚积薄发连锁反应”式生气，一旦暴发非常可怕。	19-08-28 15:40 来自内涵段子
笑说男女,事实还真是这么回事	1、说过多么决绝的话，就做过多么心软的事。　　2、男人所说的“不喜欢整容的女人”是指整容失败的；而女人所说的“不喜欢整容的女人”是指整容成	19-08-28 15:40 来自内涵段子
辣侃男女,侃的很深刻哟	1、女友这么善变，感觉女友的英文不应该用GF，而是GIF。　　2、爱情让人失去理智，电子竞技让人理智地放弃爱情。　　3、据说具有“旺夫相”的女生有一个共同	19-08-28 15:25 来自内涵段子
段聊男女笑趣多	1、也不知道现在的女生出门前花那么多时间化妆干什么，整得好像那些只顾低头玩手机的路人有空看她似的。　　2、男人生气就像放炮竹，砰的一声就结束了。女人生气就像点	19-08-28 15:25 来自内涵段子
笑喷男女,喷的很有道理!	1、欲擒故纵不伺候，若即若离滚边去。　　2、追你的时候的我比单身的我更像狗。　　3、男友就像女人的儿子，你不可避免地得管他吃喝，跟他唠嗑，教他做人，陪他睡觉，	19-08-28 14:59 来自内涵段子
和女朋友在外面吃饭	和女朋友在外面吃饭，我一脸严肃的对她说“我不想做你男朋友了”，她问为什么，我静静的看着她的眼睛，隔了半晌说到“我想当你老公”。女友听完将	19-08-28 14:58 来自内涵段子
婚恋妙侃,有趣又有笑	1、“为什么越来越多的人不想结婚？”　　“不能给我爱情，还来分我的面包。”　　2、婚姻就是自由自在地做所有你老婆想让你做的事。　　3、让女	19-08-28 14:45 来自内涵段子
逗语聊男女,乐得你直嘿嘿	1、爱笑的女孩如果跑得足够快，运气不会差到被寂寞追上。　　2、男人说自己还有五分钟到家，就跟女人说自己还有五分钟就好是一样的。　　3、好看的皮囊三千一宿，有趣	19-08-28 14:42 来自内涵段子
男女逗段,瞅瞅有没有说到你	1、随着年龄的增长我渐渐获得了一个超能力：每一个我喜欢的女生很快都会有男朋友。　　2、爱情就是：不吵架的时侯觉得可以为Ta去死，吵架的时侯觉得该死的人应该是Ta。	19-08-28 14:31 来自内涵段子
 爆囧,说实话会很尴尬的!	1、牙膏这种东西真的很神奇，除了牙齿刷不白，其他东西都能刷白！！！　　2、小时候，妈妈说，要好好学习，不然长大了要去掏大粪。　　于是我努力学习，考上大学读了博	19-08-28 14:15 来自内涵段子
爆逗爸妈,能把人笑弯了腰	1、昨晚上梦见我妈给了我一千块钱让买衣服，我很是激动。　　接着今早给我妈打电话，我说：“昨晚梦见你了！ ”　　我妈问：“梦见啥了？”　　我	19-08-28 14:14 来自内涵段子
男女搭配,笑果加倍	1、男友当着家人的面跟我求婚，手捧玫瑰单膝下跪，深情款款的说着甜蜜誓言，要我嫁给他。　　正激动又感动的要答应时，发现没有戒指，问他戒指呢？　　我哥在旁边说：	19-08-28 14:14 来自内涵段子
笑晕你的是父母	1、儿子问我：粑粑，你说你长得这么丑，麻麻怎么被你搞到手的？　　媳妇回答道：当年一个人给了他最大的支持！　　儿子：谁呀！　　我：你呀！　　2、吃饭的时候，老妈	19-08-28 14:13 来自内涵段子
爆二男女,都是逗B货	1、“做我女朋友吧，行还是不行？只许回答一个字！ ”　　“滚。”　　2、本人屌丝一个，今天发个朋友圈：我要努力赚钱，要不以后怎么养活我众多	19-08-28 14:13 来自内涵段子
逗段侃男女,侃的心花怒放的	1、请管好你的嘴。因为我会随时亲你。　　我有一个超能力，超级喜欢你　　你为什么要害我？害我那么爱你！　　2、女人和男人的区别：女人费尽心思让自己变得好看，男人	19-08-28 14:13 来自内涵段子
爆汗,有老婆压力更大呀!	1、洗澡时，耳朵不小心里进了水，耳洞里湿湿得难受，出来后我歪着脑袋向下倒。　　老公看到了，皱着眉头拉我躺在沙发上，用棉签帮我沾干，还不无担忧地说：媳妇儿，耳朵	19-08-28 14:12 来自内涵段子
戏谑男女,难道说的就是你?	1、爱情就是一场考试，而你连准考证都没有。　　2、男生一般都鼓励女生去做美甲，这样轻易不舍得挠他！　　3、女孩承认错误也没有想象得那么难，比如“我错在不该	19-08-28 14:11 来自内涵段子
男女笑段,笑坏男女	1、男人逛街：缺什么逛什么；女人逛街：逛什么缺什么！　　2、一个女孩她再好看，只要有双下巴，那。。。那也比其他有双下巴的女孩好看。　　3、由于操作失误，给前任	19-08-28 09:38 来自内涵段子
这些人都很有才的爆笑笑话	有个富翁，家有好几仓米，遇上了荒年，乡人出重利借他的米，他一律嫌利少不借。有人给他献计说：“您老可把这几仓米，都煮成粥借给人，每借出一桶粥，到丰年必须	19-08-23 10:46 来自内涵段子
有些人是这样搞笑的.	一个男生站在女寝室楼下叫：“花子，花子&hellip;&hellip;”管寝室的大妈问道：“你叫谁呢?”男生答道：“叫花子，308室的。”于是，大	19-08-23 10:45 来自内涵段子
很有趣的脑筋急转弯.	问:有一个人只剩一颗牙了，为什么吃东西还会塞牙？答:因为他吃的是藕~	19-08-23 10:45 来自内涵段子
经典冷幽默5则	一次小布什去各地做宣传，来到一所学校给孩子们讲他的政策，并请他们提问题。波比站起来说：总统先生，我有3个问题：1.为什么你得的选票少，却仍竞选获胜？2.为什么你	19-08-23 10:44 来自内涵段子
爆笑冷幽默6则。	女：“我们相爱的那些多年，我那么爱你，你去还要去外面找女人。”男：“你听我解释。”女：“我不要听，我已经对你和这个世界，不报任何希	19-08-23 10:44 来自内涵段子
爆冷的小笑话--你记不住一分钟前的事情	在火车站台里,有一个老太太提着一大包东西问一个工作人员说:“请问去广州的火车的开了吗?”“十分钟前就已经开了,您来晚了.”“哦,哪下一趟	19-08-23 10:43 来自内涵段子
经典冷幽默，笑看世界杯。	存折和钱谈恋爱谈了好多年，钱对存折说，你怎么不娶我呢，存折说，我要是娶了你，你就不是我的了。	19-08-23 10:43 来自内涵段子
好看又冷的幽默小笑话。	一群人到某地旅游，当地习惯早餐是馒头、稀饭并且每人一个鸡蛋。这天早晨，一人剥开一个鸡蛋，是坏的，就跟服务小姐说：“给我换一个，这个鸡蛋坏了。”不一	19-08-23 10:43 来自内涵段子
爆笑的冷幽默。	世界杯最幸福的人是南非劫匪。目前已拥有cctv笔记本电脑，韩国摄像机，英国录音笔，葡萄牙单反相机，从g-s-m到cdma多制式手机，从lv到李宁牌多款钱包，以美元为首的各	19-08-23 10:43 来自内涵段子
生活和校园里面的小幽默。	一专业顾问拿到新印名片后发向厂商抗议：我的名片印成“专业顾门”，少了一个口！数日后收到新名片，上面印着“专业顾门口”。	19-08-23 10:42 来自内涵段子
爆笑冷幽默--柿子和香蕉等笑话	这年头什么也靠不住,只有自己靠自己,简称:我…靠!	19-08-23 10:42 来自内涵段子
冷死人的幽默.	一对情侣要殉情，只有买一瓶毒…药的钱……一瓶只能死一个，结果全死了，为什么呢?打开瓶子后，瓶盖上写着再来一瓶。	19-08-23 10:42 来自内涵段子
景区的高僧和送行的姑娘。	高僧：施主捐些善款吧，三百五百都行。我：没带那么多钱，下次吧。高僧：没关系，我们这里可以刷卡。我：不好意思，卡也没带。高僧：没关系，我们这里也可以抵押贷款，	19-08-23 10:42 来自内涵段子
有趣的生活小幽默。	一位英国人和一位中国人去扫墓。英国人带去鲜花，中国人带去食品。英国人问中国人：“您的先人什么时候出来吃东西?”中国人答道：“当您的先人出来赏花	19-08-23 10:42 来自内涵段子
天天看新闻，都能看懂吗？--外交术语详解	亲切友好的交谈——谈的不错，下一步签协议；	19-08-23 10:41 来自内涵段子
想不到一块儿闹笑话。	顾客：我想到你的店里应聘做服务员？经理：我们这里不缺服务员。顾客：那你找一个出来给我看看，我坐这里快一个小时了，没见到有服务员呀。	19-08-23 10:41 来自内涵段子
搞笑的冷幽默,开心度周未	冯巩，李菁，姜昆说相声。冯巩：大家好，我叫冯巩，冯就是二马冯，巩就是工凡巩，大家也可以叫我二马工凡；李菁：我叫李菁，李就是木子李，菁就是草青菁，大家也可以叫	19-08-23 10:41 来自内涵段子
一不留神闹笑话。	一天，一个理发师把一个卖糖葫芦的揍了。被揍的老者报警之后，理发师被带到了警察局。警察问：你为什么揍卖糖葫芦的？他回答说：我在屋里烫头发，他在外面喊“烫	19-08-23 10:41 来自内涵段子
很逗的开心冷笑话。	唐僧师徒来到一家饭庄化缘，掌柜：长老要点什么？唐僧：别人吃剩下的即可！悟空说：给我来碗剩饭吧。沙僧：给我来碗剩汤。八戒：给我来个剩女吧。	19-08-23 10:40 来自内涵段子
爆笑的搭车、隔离治疗和古诗赏析	有个人正在崎岖的乡间公路上开着车，突然看到一个年轻人在拼命地奔跑，后面三只凶猛的狗嚎叫着紧追不舍。于是那人来了个急刹车，向年轻人喊道：“快上来！快上来	19-08-23 10:34 来自内涵段子
幽默的和尚、站长与裁缝	古时候，一个和尚跟一个屠夫是好友。和尚早上要起来念经，而屠夫要起来杀猪。为了不耽误各自工作，便约定早上互相叫对方起床。多年后和尚与屠夫去世了。屠夫去了天堂，	19-08-23 10:34 来自内涵段子
都是那么的幽默和有才。	父亲：你每次打电话都要打几个小时，这次怎么就讲了半个钟头，是谁打来的电话？女儿：没谁，有人拨错号了。	19-08-23 10:34 来自内涵段子
搞笑的孩子和大人	接孩子从幼儿园回家，路上孩子对爸爸说：爸爸，我累了。爸爸和孩子说：咱俩数到三，爸爸就抱你走，行不行？孩子很高兴的答应了。然后，爸爸大声说：预备—&mdash	19-08-23 10:33 来自内涵段子
厕所问题、校庆和月亮里谈恋爱	一、某单位男小便池总有人尿到外边，搞清洁的阿姨很是烦恼，办公室主任贴了个“向前一小步，文明一大步”的标语告示，仍无任何改观；不日，单位新来一位女领	19-08-23 10:33 来自内涵段子
幽默里面有讽刺	甲：你说为什么外国的酒是黑色的？酒厂经理：这还不简单，要是有老鼠屎掉进去，就发现不了了！！甲：那中国酒为什么是白的？？酒厂经理：这更简单了，就是有老鼠屎掉进	19-08-23 10:33 来自内涵段子
生活里有意思的冷幽默	一家公司决定要通过一题考试裁掉几名员工，ceo出了一题，成语填空，一丝不___。人事部不得其解，ceo交代答案：凡是填“苟”的，男的留下，女的走人；凡是填	19-08-23 10:32 来自内涵段子
这些人很有幽默感.	一个很瘦很瘦的人对一个很胖很胖的人说：“如果我像你这么胖，那我一定会上吊自杀１这个胖子对这个瘦子说：“咦，我发现你是一条不错的绳子１	19-08-23 10:31 来自内涵段子
很雷人的冷幽默。	教授在河边，常常看到两只龟，缩着一动不动。有天忍不住好奇，问一农民：这两只乌龟在干吗？农民说：他们在pk。教授不解地问：动都没动过p什么k。老农说:他们在比谁寿	19-08-23 10:31 来自内涵段子
几则精选冷幽默	杀猪的和卖茶的打赌。杀猪的说：“铁锤锤蛋锤不破。”卖茶的说：“锤得破１杀猪的说：“锤不破１卖茶的不服气，拿来一个鸡蛋，用锤使劲打下去，鸡	19-08-23 10:30 来自内涵段子
酒鬼喝酒的境界。	妻子从丈夫杯里呷了一口伏特加，皱着眉头说：“酒真难喝１丈夫说，“可不是嘛，这么难喝你还唠唠叨叨，说我喝酒享乐呢１	19-08-21 11:07 来自内涵段子
好笑又冷的经典小段子	阿呆早上起床，去吃早点，来到一小摊前道：“老板，买两根麻花１老板：“只剩两根油条了，没有麻花。”阿呆：“明明是两根麻花，你还冒充油条，骗	19-08-21 11:07 来自内涵段子
爆笑冷死人的小幽默	一座监狱里，最近又来了几个囚犯。一天，监狱长把他们召集在一起，对他们说：“这儿是座模范监狱，我们是很自由的，每一个囚犯来到这里都可以继续做他们原来的工	19-08-21 11:06 来自内涵段子
巨冷小段子,伴你快乐度周未	三国时期，有个相面的来访刘备，刘备让他给自己相面。相面的人说：“你的相貌很好，面白，心也白。”刘备又让他相关公，相面人说：“此人相貌也好，面	19-08-21 11:06 来自内涵段子
逗人的脑筋急转弯和爆笑糗事	a：“什么马只有两条腿？”　　b：“？不知道。”　　a：“奥巴马。”　　b：“...”　　a：“什么老鼠只有两条腿？&r	19-08-21 11:06 来自内涵段子
笑话冷的天寒地冻的。	减肥贴片的广告说：“只要贴上身，体重自然消！我与医生聊起这东西问道：“真的会有效吗？”医生说：“相当有效，不信你贴到嘴上试试。”	19-08-21 11:04 来自内涵段子
生活里的爆笑调侃	去菜市场买菜，一个摊位上，左边和右边都摆着芹菜。左边2元一斤，右边一元一斤，于是我就问老板娘，怎么一样的芹菜，两个价埃（左边的新鲜一点）老板娘说：“原配	19-08-21 11:03 来自内涵段子
疯传的年轻人幽默段子	女友发彩信给我，我也木有看清，只看到人啊烟啊火啊，我想也没想，说，你在吃烧烤埃女友怒曰：你积点口德吧，我们家祭祖…	19-08-21 11:03 来自内涵段子
搞不清是聪明还是蠢,但是都很冷	前几日和朋友一起吃饭，席间说到娶老婆的事情。朋友的妻子比他大，我问他为啥找了一个比他大的。朋友答：“同样花钱谁不挑大的。”	19-08-21 11:03 来自内涵段子
可真是够“坑爹”的	一人特喜欢探险，去原始森林，听说有毒蛇，于是带一刀。还带一向导。不多会儿，胳膊就被蛇咬了，想到毒蛇顷刻就能要命，情急之下，挥刀斩臂。向导说：这蛇没毒埃	19-08-21 11:03 来自内涵段子
有些人很会搞笑。	闺蜜：你怎么看上你老公的，跟你一点都不配，又没钱，长的又难看。某女：相亲那天，旁边有个老太太摔倒了，他想都没想，背起来就往医院跑。回来我问他不怕被赖上啊？他	19-08-21 11:02 来自内涵段子
非冷即雷的小笑话	“先生，有个人有急事找您，他已在客厅里等了4个小时了。”　　“让他再等等吧，既然他已等了4个小时，就说明他的事不急。”	19-08-21 11:02 来自内涵段子
笑看生活,你就会有幽默感.	有个外地人向老头问路:“请问，我要是顺着这条路走下去，路顶头是火车站吧？”“您不顺这条路走，这条路顶头也是火车站１	19-08-21 11:02 来自内涵段子
演出、芝麻烧饼和吝啬钱等经典爆笑	一位演员演出回来，对朋友说：“这次演出反应不错，我在露天广场上演出时，观众的掌声经久不息。”他的朋友说，“下个星期再演出就没有这么好的效果了	19-08-21 11:00 来自内涵段子
囧事雷事小笑话	今天坐火车的时候，坐在我旁边的是个帅哥。我想找些时间表、站名的话题和他搭讪，刚开口，他问我有没有口香糖，我回答有。他说，你能不能吃一个先。	19-08-21 11:00 来自内涵段子
好笑的生活囧事	电影刚开始，一个老头俯身在自己的座位下东摸西找。邻座的问：“你在干吗？”老头：“找口香糖。”邻座的：“你不能散场后再找吗？还让不让	19-08-21 11:00 来自内涵段子
经典的职场段子冷笑话	面试官：“你还有其它特长吗？”应聘者：“有，我去年写的两篇小说都登上某知名杂志了，我还完成了一部长篇小说。”面试官：“真不简单，不	19-08-21 11:00 来自内涵段子
笑话都要冷到殡仪馆里去了	老板：“你来公司好几年了，谈谈你的心得感想吧。”员工：“公司底薪制度不公平，福利也不够完善，奖金发放过于严苛。”老板：“我想听的是	19-08-21 11:00 来自内涵段子
爆笑冷人糗事小笑话	“您干吗把这些面包留着？别吃了，喂鸟吧１“喂鸟也只能喂啄木鸟了。”	19-08-21 10:59 来自内涵段子
有幽默感的人很是逗	主任一行10人从酒店出来都挤上了一辆旅行轿车，在路上被pol.ice拦住，执勤pol.ice问：“车子定员是几位？”司机说：“8位。”pol.ice又问：&ldqu	19-08-21 10:59 来自内涵段子
穿上羽绒服来看冷笑话	朋友失业很长时间了，有次碰面，我问他：“最近忙什么呢？”他不好意思说一直失业，就说：“我在做进出口生意。”我问：“进口什么？&rdquo	19-08-21 10:48 来自内涵段子
够冷爆笑的禁止游泳、看书等	pol.ice对着河里的一名男子喊：“这里禁止游泳！男子回答：“我不会游泳&hellip;&hellip;我&hellip;&hellip;我是&hellip;&hellip;掉到河里的。”pol.i	19-08-21 10:48 来自内涵段子
一有空闲,就开始不着调	从某杂志看到测女朋友是否腐女，问她&lsquo;攻&rsquo;反义词是什么，若回&lsquo;防&rsquo;那说明正常，若回&lsquo;受&rsquo;那明显腐女。一天我突然想起，问她：&ldqu	19-08-21 10:47 来自内涵段子
很强很牛X的冷人爆笑	一个路人拦下计程车，他问司机：从这儿到机场要多久？司机：要很久的。路人：起码要多久？司机：骑马要更久。	19-08-21 10:46 来自内涵段子
这些个人可真会开玩笑	将一个大罐子里装满可乐，把一只小白鼠放进罐子中，不一会老鼠就死了，专家认为可乐中有种成分能把老鼠毒死，但究竟是什么成分呢？人喝了对身体有没有害呢？经过三年的	19-08-21 10:46 来自内涵段子
轻松一刻冷幽默,搞笑没得说	顾客：“请问那条围巾要多少钱？”营业员：“二百元。”顾客：“这么贵！都够买上一双好皮鞋的价格了。”营业员：“是贵了点，可	19-08-21 10:46 来自内涵段子
爆笑,恶搞名企、名著无底线	土豆不停的娇喘：慢，慢点。优酷邪媚一笑：新婚之夜你竟让我慢，不好好挑教不行呢。粗重的喘息伴着优酷霸道的宣言：从今天起，你是我的人了。巅峰到来之际，优酷突然停	19-08-21 10:09 来自内涵段子
拐弯抹角的搞笑	某人收到份匿名信，内容如下：__水，__风，__烟，__奖，__查，__取，__空，__签。他花了很长时间都无法理解其中涵义，只好求助文学系的师兄。师兄看了看后，一脸严肃的	19-08-21 10:00 来自内涵段子
糗的没法说,没脸没皮的	菜市场有个嘴特甜的人卖菜人，见了谁也叫得特亲热。这天老万老婆来菜市场，卖菜人老远就喊：嫂子，看我这韭菜多鲜呀，捎一捆回去给俺哥和孩子包饺子吧！老万老婆于是提	19-08-21 09:58 来自内涵段子
冷啊,就像吃了冰棍透心凉	都知道母蚊子才叮人，今晚我在床头贴了好多纸条，“谁叮我谁流产”“不叮人的蚊子最美丽”“想变胖吗？来叮我啊笨蛋１“腹部赘肉，最大	19-08-21 09:58 来自内涵段子
情感背后的幽默真知	1、成功的男人背后一定有个女人。失败的男人背后一定是有太多的女人。　　2、我说“我永远爱你”不是指我十年、二十年、五十年之后还会爱你。而是指我现在这	19-08-19 14:10 来自内涵段子
幽默社会,尬笑不停	1、一个土豪到深圳玩，打个车说师傅把我送到深圳消费最高最快的地方。　　师傅一脚油门把土豪送到了深交所。　　2、有个职员向老板提出涨工资，老板对他说：“我	19-08-19 14:09 来自内涵段子
动动幽默心,妙段笑不停	1、你去买东西的时候，别人都会告诉你，你要是真心要，就给你便宜点。你看，真心就是这么不值钱！！！　　2、街上的每一个饿了吗和美团骑手都在用一种“活着没劲	19-08-19 14:09 来自内涵段子
幽默之家,闹的笑话真好笑	1、过完年带着媳妇出发回城市上班，老妈大包小裹的给我装吃的，什么猪头排骨猪肘子猪肉装了三大袋子！　　媳妇瞅瞅老妈鬓边的白发一时心酸，跟她说了一句：养猪不容易	19-08-19 14:09 来自内涵段子
妙侃男女,幽默又真切	1、为了你，我打肿脸充胖子，没想到你却喜欢瘦的。　　2、有研究表明，爱干家务的男人寿命更长，因为老婆打得少。　　3、女生们经常是卷发的想换成直发，直发的想烫成	19-08-19 14:09 来自内涵段子
幽默人的话,咱接不下来!	1、本人修手机的，今天是真见识什么叫奇葩了，一个人跑来问我，果六掉水里了能修好么？　　我说这个不敢确定，要具体看一下严不严重。　　他说你要是确定我好去河里捞	19-08-19 14:08 来自内涵段子
师生之间带刺的幽默	1、我们老师特别会讽刺人，很讨厌他，有一次看我的作业对我道：都说字如其人，好歹你也是我们学校的校草，你这字怎么跟狗刨的一样？　　2、事实证明体育锻炼对身体没什	19-08-19 14:08 来自内涵段子
生活闲侃,侃的很幽默	1、一个非常完美、如假包换的增高小技巧：脚底板磨出几公分老茧。　　2、当代青年四大美德：信息秒回，约见守时，按时还钱，不管闲事。　　3、我现在严重怀疑一件事，	19-08-19 11:09 来自内涵段子
清凉有笑的幽默小冷段	1、调查显示：智能手机为公共厕所涂鸦的减少做出了巨大贡献。　　2、伤不起歌词和西游记是绝配：伤不起真的伤不起～驮着唐三藏跟着三徒弟～良心有木有你的良心狗叼走～	19-08-19 11:09 来自内涵段子
幽默的说,活着还是乐观点	1、人生还是乐观点，即使身处地狱，也还是能看到魔鬼的身材的。　　2、道德就是拿火腿肠，喂流浪狗喂到心碎流泪，而完全不用去顾虑猪的感受。　　3、当你少年时，你的	19-08-19 11:09 来自内涵段子
有趣的一组幽默逗语	1、只有弱者才会在分手时痛哭流涕求他不要走，我们强者都是跪在地上抱着对方大腿让他寸步难移。　　2、女孩子找男朋友都要求有上进心。事实上她们遇到有上进心的男人就	19-08-19 11:08 来自内涵段子
胡喷瞎侃的幽默逗语	1、爱上你不是我的错，都是你胸大腰细惹的祸。　　2、长辈们认为吃饭时玩手机是坏习惯，其实换个角度看，我们是玩手机时不忘吃饭，怎么样，是不是显得很会照顾自己呢?	19-08-19 11:08 来自内涵段子
孩子真幽默,让你哈哈笑	1、奶奶问上幼儿园的小孙女　　奶奶：宝宝你是哪个国家的人呀？　　孙女：中国人呀！　　奶奶：你是哪个省的呀？　　孙女：妈妈生的呀！　　我直接喷饭了。。。　　2、	19-08-19 11:08 来自内涵段子
幽默谈感情,谈出点笑容	1、女友生气了，赶紧哄。男友生气了，让他冷静冷静。　　2、喜欢一个人是藏不住的，就算躲在衣柜里，还是会被他老公发现。　　3、想要忘记一段感情，方法永远只有一个	19-08-19 11:07 来自内涵段子
一小打幽默情感逗语	1、你嘴上总说一个人就很开心，但是你打游戏时却喜欢找几个人一起打。　　2、占有和征服有什么区别？答：男人都想做女人的第一个男人，这是占有，而女人只想成为男人的	19-08-19 11:07 来自内涵段子
